"var"	"group"
"143"	0.704167283929716	"variance1"
"144"	-1.19736350236541	"variance1"
"145"	0.866366132112773	"variance1"
"146"	0.864152486225893	"variance1"
"147"	-1.19862235906875	"variance1"
"148"	0.639491997900534	"variance1"
"149"	2.43022665234451	"variance1"
"150"	-0.557215481941608	"variance1"
"151"	0.844904241408072	"variance1"
"152"	-0.782201845619403	"variance1"
"153"	1.1107114182028	"variance1"
"154"	0.249824719926562	"variance1"
"155"	1.65191539162316	"variance1"
"156"	-1.45897072853692	"variance1"
"157"	-0.0512978861253612	"variance1"
"158"	-0.526925176125598	"variance1"
"159"	-0.197264869076299	"variance1"
"160"	-0.629578742686005	"variance1"
"161"	-0.833843580535001	"variance1"
"162"	0.57872237461645	"variance1"
"163"	-1.08758071407693	"variance1"
"164"	1.48403093155628	"variance1"
"165"	-1.18620658531375	"variance1"
"166"	0.10107915139528	"variance1"
"167"	0.532989286826481	"variance1"
"168"	0.586735339092625	"variance1"
"169"	-0.30174666386638	"variance1"
"170"	0.079501995328401	"variance1"
"171"	0.961264151809677	"variance1"
"172"	-1.45646591707643	"variance1"
"173"	-0.781739711532082	"variance1"
"174"	0.32040231431661	"variance1"
"175"	-0.444781978336992	"variance1"
"176"	1.370003993971	"variance1"
"177"	0.673253863354836	"variance1"
"178"	0.0721667524147558	"variance1"
"179"	-1.50775731753668	"variance1"
"180"	0.0261002253262418	"variance1"
"181"	-0.316415868196993	"variance1"
"182"	-0.102346513520598	"variance1"
"183"	-1.18155922705569	"variance1"
"184"	0.498658043829925	"variance1"
"185"	-1.03895644030703	"variance1"
"186"	-0.22622198144241	"variance1"
"187"	0.381425829451352	"variance1"
"188"	-0.783515789013048	"variance1"
"189"	0.582991405680064	"variance1"
"190"	-1.31651040165169	"variance1"
"191"	-2.80977467896054	"variance1"
"192"	0.464967990785852	"variance1"
"193"	0.840539826961	"variance1"
"194"	-0.285845423591384	"variance1"
"195"	0.504126254591608	"variance1"
"196"	-1.15591652508367	"variance1"
"197"	-0.127148606825662	"variance1"
"198"	-1.94151837604062	"variance1"
"199"	1.18118089143852	"variance1"
"200"	1.85991086154316	"variance1"
"201"	4.29604904112796	"variance4"
"202"	-0.109387865654967	"variance4"
"203"	-0.133321369103677	"variance4"
"204"	-6.0642704926044	"variance4"
"205"	3.16154137555291	"variance4"
"206"	-0.842936722767103	"variance4"
"207"	-2.6269717014443	"variance4"
"208"	-5.64810317063323	"variance4"
"209"	-1.19904998658509	"variance4"
"210"	-3.39624454006683	"variance4"
"211"	-1.58812208131135	"variance4"
"212"	-4.87039995105439	"variance4"
"213"	6.75035793178279	"variance4"
"214"	-0.0640101088318754	"variance4"
"215"	4.29978030908954	"variance4"
"216"	-10.4067986810306	"variance4"
"217"	-1.81279131997935	"variance4"
"218"	-2.70192916636828	"variance4"
"219"	-4.89170471746365	"variance4"
"220"	6.18643661689638	"variance4"
"221"	-5.66112767907796	"variance4"
"222"	1.2735610416321	"variance4"
"223"	3.38574514231877	"variance4"
"224"	0.712760753672092	"variance4"
"225"	-3.50102190998206	"variance4"
"226"	3.76466322689667	"variance4"
"227"	0.682352327363352	"variance4"
"228"	-4.25399162552817	"variance4"
"229"	-5.55219619040825	"variance4"
"230"	8.34686973797259	"variance4"
"231"	-2.71401258167375	"variance4"
"232"	-7.42228661567216	"variance4"
"233"	2.13303745101461	"variance4"
"234"	1.24092102424358	"variance4"
"235"	-5.41533734289039	"variance4"
"236"	-7.7718256543278	"variance4"
"237"	-0.465210068634422	"variance4"
"238"	4.55758516683769	"variance4"
"239"	2.54449614072859	"variance4"
"240"	-1.97174969664791	"variance4"
"241"	-3.33675292633751	"variance4"
"242"	1.08426702700218	"variance4"
"243"	0.62941338886463	"variance4"
"244"	2.51884698677091	"variance4"
"245"	-1.58319180115559	"variance4"
"246"	3.5974162128124	"variance4"
"247"	-3.32324610934499	"variance4"
"248"	-1.32217880047985	"variance4"
"249"	2.96325809490362	"variance4"
"250"	3.95988643450845	"variance4"
"251"	-7.75401880581352	"variance4"
"252"	0.428761628064612	"variance4"
"253"	2.43511604693852	"variance4"
"254"	-5.80329725396253	"variance4"
"255"	1.92250239950087	"variance4"
"256"	-3.31269708158719	"variance4"
"257"	4.08101204865772	"variance4"
"258"	2.15392812841056	"variance4"
"259"	3.07620917998244	"variance4"
"260"	0.482877317148137	"variance4"
"261"	3.45459373663101	"variance4"
"262"	5.52205811325815	"variance4"
"263"	7.86499206182253	"variance4"
"264"	-0.11358021899626	"variance4"
"265"	-8.99620436132962	"variance4"
"266"	0.126104018375967	"variance4"
"267"	0.822244833799899	"variance4"
"268"	-0.621381388577594	"variance4"
"269"	2.2731544831083	"variance4"
"270"	4.04271185805706	"variance4"
"271"	-2.07192972067129	"variance4"
"272"	-1.17638130862444	"variance4"
"273"	1.59136883520136	"variance4"
"274"	-2.20089496595655	"variance4"
"275"	0.365069533952942	"variance4"
"276"	-7.84683039554121	"variance4"
"277"	-4.4795988855905	"variance4"
"278"	-5.3110219024165	"variance4"
"279"	-3.41449478690897	"variance4"
"280"	-2.77321811172266	"variance4"
"281"	1.52922057018548	"variance4"
"282"	3.92845201009056	"variance4"
"283"	-2.90953411635014	"variance4"
"284"	-3.98735592951202	"variance4"
"285"	-4.16675543595804	"variance4"
"286"	-1.65835490545469	"variance4"
"287"	-0.956116272610256	"variance4"
"288"	1.93447013535308	"variance4"
"289"	-1.28529936867356	"variance4"
"290"	-8.31395707544009	"variance4"
"291"	-0.365737102200553	"variance4"
"292"	4.74874724260623	"variance4"
"293"	4.7664050740413	"variance4"
"294"	-3.15585287244492	"variance4"
"295"	-6.19110617455028	"variance4"
"296"	9.8322419674611	"variance4"
"297"	-0.649687769917677	"variance4"
"298"	-0.389805000422469	"variance4"
"299"	1.68229675479259	"variance4"
"300"	-6.45615782647648	"variance4"
"301"	-2.91287644476515	"variance4"
"302"	-6.16176962116004	"variance4"
"303"	-2.77237845604238	"variance4"
"304"	0.475397732018244	"variance4"
"305"	-5.45883783194765	"variance4"
"306"	2.35993071746925	"variance4"
"307"	1.15737611526934	"variance4"
"308"	-3.61686010248256	"variance4"
"309"	0.905299769524254	"variance4"
"310"	2.99232464997537	"variance4"
"311"	4.24438101304697	"variance4"
"312"	-0.85139311458611	"variance4"
"313"	-0.374547175644182	"variance4"
"314"	-0.3468565399277	"variance4"
"315"	5.76584702422018	"variance4"
"316"	4.50028756911198	"variance4"
"317"	3.33760627102816	"variance4"
"318"	-1.14936319936277	"variance4"
"319"	1.49296573666562	"variance4"
"320"	1.61316132488278	"variance4"
"321"	-4.16669317715729	"variance4"
"322"	-6.91321806128297	"variance4"
"323"	2.56732011060646	"variance4"
"324"	-6.11724212472169	"variance4"
"325"	0.00673475393683964	"variance4"
"326"	1.00099128539332	"variance4"
"327"	2.25546956122353	"variance4"
"328"	0.757704950059243	"variance4"
"329"	-2.9314152251885	"variance4"
"330"	3.94546343958185	"variance4"
"331"	6.95453506762498	"variance4"
"332"	3.52471523570177	"variance4"
"333"	-7.7746036052959	"variance4"
"334"	5.59830474161178	"variance4"
"335"	-0.224223784745072	"variance4"
"336"	2.09965711727716	"variance4"
"337"	2.48813294348424	"variance4"
"338"	-0.386744292826821	"variance4"
"339"	-0.301052790594905	"variance4"
"340"	4.0766282773236	"variance4"
"341"	2.84640768994498	"variance4"
"342"	3.96104898417693	"variance4"
"343"	9.53170678092131	"variance4"
"344"	2.65766345477635	"variance4"
"345"	0.829524629541227	"variance4"
"346"	-8.84253244230248	"variance4"
"347"	10.7668560129845	"variance4"
"348"	-1.93070728718523	"variance4"
"349"	9.49893886038158	"variance4"
"350"	1.49857427201995	"variance4"
"351"	6.15372079558717	"variance4"
"352"	-0.438841284704955	"variance4"
"353"	2.0458830187925	"variance4"
"354"	0.855831918569047	"variance4"
"355"	-0.744482797493982	"variance4"
"356"	-0.481575298489974	"variance4"
"357"	4.05133734337702	"variance4"
"358"	-0.805832587885999	"variance4"
"359"	-8.1507299777632	"variance4"
"360"	-0.783556995319311	"variance4"
"361"	2.1591624221451	"variance4"
"362"	2.46582286540576	"variance4"
"363"	2.46627126990974	"variance4"
"364"	-6.76840608347633	"variance4"
"365"	1.47496823204478	"variance4"
"366"	3.87143683978825	"variance4"
"367"	5.10631472587063	"variance4"
"368"	-0.899845084176464	"variance4"
"369"	-1.2875703447312	"variance4"
"370"	5.95135132751216	"variance4"
"371"	-6.67171218311728	"variance4"
"372"	-1.7473199076525	"variance4"
"373"	1.82984831742982	"variance4"
"374"	-6.47109506152491	"variance4"
"375"	1.11851144972703	"variance4"
"376"	7.51145608420877	"variance4"
"377"	-0.0162426137453623	"variance4"
"378"	-1.11381609985434	"variance4"
"379"	1.89964685613622	"variance4"
"380"	-1.11628868314923	"variance4"
"381"	3.25360149631626	"variance4"
"382"	3.61774185779878	"variance4"
"383"	0.0107666449204836	"variance4"
"384"	-4.70676863099891	"variance4"
"385"	-5.27288290983635	"variance4"
"386"	-2.37198946262127	"variance4"
"387"	3.18952200219934	"variance4"
"388"	-7.8328206986277	"variance4"
"389"	-7.54530063493018	"variance4"
"390"	-2.61511929904041	"variance4"
"391"	1.57757939192234	"variance4"
"392"	-3.65426419265997	"variance4"
"393"	3.54699614838424	"variance4"
"394"	1.33347988062073	"variance4"
"395"	-0.682558472954439	"variance4"
"396"	3.27531254612712	"variance4"
"397"	1.55346065127747	"variance4"
"398"	-1.78374010884862	"variance4"
"399"	0.92445973767264	"variance4"
"400"	2.59005343191037	"variance4"
